TYPE,CONC_NM_PBPK_pred,DV_NM
SAMPLE,0.118588985,1.49991353895587
DOSE,0,NA
SAMPLE,2387.2926,1533.36983818748
SAMPLE,1150.0409,843.116968691264
SAMPLE,815.1776,455.214069583975
SAMPLE,720.51376,314.200785950466
SAMPLE,576.0974,172.384365453575
SAMPLE,351.62446,56.0952662622986
SAMPLE,139.91754,13.1024602994332
SAMPLE,58.885295,4.72010013806491
SAMPLE,24.274718,2.28875257744703
DOSE,0,NA
SAMPLE,17137.123,406.438729780933
SAMPLE,9413.7945,233.990187917343
SAMPLE,2441.6976,182.338591463818
SAMPLE,1092.2399,163.137560945988
SAMPLE,498.83866,122.688912067736
SAMPLE,173.9281,102.138101616238
SAMPLE,38.025748,67.2830942086985
SAMPLE,9.811274,50.5496586710904
SAMPLE,2.9209545,35.0500206235935
SAMPLE,0.35171935,1.56579784422332
DOSE,0,NA
SAMPLE,10880.427,925.433796054555
SAMPLE,4019.676,622.421362153899
SAMPLE,773.27317,445.601620265228
SAMPLE,535.89016,414.613148466681
SAMPLE,374.3342,351.696202793617
SAMPLE,207.28074,239.01444133395
SAMPLE,76.05253,144.129525900825
SAMPLE,33.626363,100.36018553994
SAMPLE,18.342324,59.2449686876748
SAMPLE,1.8663121,2.17341407526004
DOSE,0,NA
SAMPLE,5983.63,340.212287043031
SAMPLE,1974.9804,215.49258029076
SAMPLE,489.75384,135.741825349944
SAMPLE,367.0202,108.754998510354
SAMPLE,304.58933,54.9286802088756
SAMPLE,229.04569,19.9705760962981
SAMPLE,133.98385,5.91614298725178
SAMPLE,79.41785,2.33737904401093
SAMPLE,47.37559,1.18160110212706
DOSE,0,NA
SAMPLE,3058.7356,971.436922211839
SAMPLE,1646.686,520.511812200035
SAMPLE,963.6552,435.569704322713
SAMPLE,853.69426,295.427233495838
SAMPLE,723.3684,207.187411782935
SAMPLE,534.81406,131.345028090836
SAMPLE,299.25263,77.9384852169542
SAMPLE,171.5664,41.1406350915681
SAMPLE,96.53578,19.9325632773428
DOSE,0,NA
SAMPLE,3908.3297,1078.45228774321
SAMPLE,2135.034,587.759977838773
SAMPLE,1299.3231,397.911945384843
