TYPE,CONC_NM_PBPK_pred,DV_NM
SAMPLE,169.13041,106.110341707413
SAMPLE,22.184493,57.1536738132856
SAMPLE,1.2057242,30.4311476003492
SAMPLE,1.0361632,18.0451145658479
SAMPLE,0.8930033,12.4271427463792
SAMPLE,0.021300968,1.49991353895587
DOSE,0,NA
SAMPLE,2500.1135,1533.36983818748
SAMPLE,1372.5914,843.116968691264
SAMPLE,1060.0786,455.214069583975
SAMPLE,873.72094,314.200785950466
SAMPLE,618.5208,172.384365453575
SAMPLE,283.89925,56.0952662622986
SAMPLE,61.27645,13.1024602994332
SAMPLE,17.42854,4.72010013806491
SAMPLE,6.1634295,2.28875257744703
DOSE,0,NA
SAMPLE,18879.173,406.438729780933
SAMPLE,10947.999,233.990187917343
SAMPLE,3128.2103,182.338591463818
SAMPLE,1111.1007,163.137560945988
SAMPLE,292.43067,122.688912067736
SAMPLE,58.176182,102.138101616238
SAMPLE,9.991823,67.2830942086985
SAMPLE,3.431115,50.5496586710904
SAMPLE,1.6096664,35.0500206235935
SAMPLE,0.13414542,1.56579784422332
DOSE,0,NA
SAMPLE,17890.951,925.433796054555
SAMPLE,9450.034,622.421362153899
SAMPLE,1270.7964,445.601620265228
SAMPLE,104.13535,414.613148466681
SAMPLE,43.988902,351.696202793617
SAMPLE,22.058694,239.01444133395
SAMPLE,3.6578067,144.129525900825
SAMPLE,2.3455948,100.36018553994
SAMPLE,2.2874838,59.2449686876748
SAMPLE,0.04591851,2.17341407526004
DOSE,0,NA
SAMPLE,15397.378,340.212287043031
SAMPLE,8700.24,215.49258029076
SAMPLE,1468.3154,135.741825349944
SAMPLE,111.965545,108.754998510354
SAMPLE,6.56777,54.9286802088756
SAMPLE,5.2995863,19.9705760962981
SAMPLE,2.1708133,5.91614298725178
SAMPLE,2.1058435,2.33737904401093
SAMPLE,0.31649554,1.18160110212706
DOSE,0,NA
SAMPLE,6376.0996,971.436922211839
SAMPLE,4520.312,520.511812200035
SAMPLE,3311.5335,435.569704322713
SAMPLE,2180.377,295.427233495838
SAMPLE,956.2091,207.187411782935
SAMPLE,216.83395,131.345028090836
SAMPLE,40.732086,77.9384852169542
SAMPLE,20.367729,41.1406350915681
SAMPLE,11.821306,19.9325632773428
DOSE,0,NA
SAMPLE,28298.613,1078.45228774321
SAMPLE,17886.057,587.759977838773
SAMPLE,4364.68,397.911945384843
